ratingdif;Y
121.6000015;0
342.4147969;1
320.2361726;0
336.02783;1
492.8451326;0
142.1523444;0
1.511212668;0
125.2792902;0
117.0005995;1
416.6741945;0
202.7697549;0
357.1413095;1
370.5906706;0
540.3869138;0
59.21233513;0
182.0087592;1
110.6809988;1
335.998486;0
391.9908768;0
433.7304149;0
83.98238355;1
338.5217993;0
126.9555843;0
420.0057193;0
88.90398829;1
152.0482755;0
169.0065524;0
198.9053881;1
230.4289391;0
191.1927401;1
207.3140042;0
73.06748915;0
210.8623674;1
195.4553852;0
127.9044218;0
118.7100156;0
450.0800288;0
350.23204;0
512.6963892;1
115.4696027;0
25.69638919;0
158.4378766;0
621.9454821;0
338.7175567;1
132.2340707;0
147.5180546;0
58.65489357;0
24.74588903;0
150.772918;0
561.8148596;1
325.0290915;0
179.1594768;1
83.43506262;0
130.6719045;0
171.7089935;0
399.7378936;0
499.9811281;0
138.7143857;1
412.1081383;0
447.797234;0
251.2134339;0
70.93118561;0
338.0716613;0
32.00771393;0
147.4475388;1
467.6961261;0
282.5878494;0
184.6600194;0
189.7587596;0
628.7942019;1
350.2685393;0
327.1171003;1
76.94568138;0
296.1594151;0
352.7935405;0
180.8436728;1
348.2461027;1
12.63639437;0
51.49824449;1
227.7492411;1
41.77132084;1
457.1123934;0
24.444271;0
414.949268;0
482.183342;1
568.3993915;0
380.3376549;1
275.9202753;0
73.98332623;0
369.8971084;1
70.16778274;1
402.0075436;0
443.178963;0
228.4802304;0
69.56926722;0
118.3931147;1
515.3955544;0
587.8655012;0
335.9965567;0
209.6211179;0
186.6837413;0
259.0177337;1
167.0195328;0
234.4532907;0
261.9140385;0
256.865677;1
284.2477823;0
239.9748401;0
228.6166814;1
192.6280861;0
351.4636737;0
245.9725644;0
143.7174549;0
138.8269155;1
131.739037;0
295.9221035;0
143.07697;0
138.5722524;0
231.2681204;0
328.5665202;0
317.6311289;0
200.5198543;0
32.40911217;1
326.7384114;1
262.816247;0
357.6645783;0
209.4267223;0
220.51124;0
284.375585;0
313.6909354;0
267.5436525;0
137.637125;0
330.0085011;0
150.6857751;1
289.3452511;0
361.5451241;0
93.73893081;1
199.9147344;0
16.08569934;0
214.25773;0
167.1758382;1
398.6774413;0
84.09526498;0
221.2362293;0
304.0731721;0
263.1788058;1
207.9567919;0
240.6476575;0
130.9854482;0
258.9329024;0
227.4939655;1
393.9186152;0
202.5656756;1
177.0838542;0
98.81262233;0
12.86030468;1
168.1597486;0
249.3379791;0
536.8998774;1
451.8807394;0
286.8273331;0
238.6617173;1
333.613801;0
26.42931463;0
404.7514024;1
275.0442387;0
162.5740509;0
390.8783143;0
234.1708122;0
253.6267648;0
83.40846826;1
190.2494405;0
261.4469298;0
397.0518896;0
534.5780558;0
530.026149;0
158.094701;0
224.7551222;1
469.6083037;0
313.9834406;1
477.4689629;0
11.5242081;0
372.1783099;0
82.35569919;0
274.5234877;0
149.8258817;1
531.3010747;0
577.6095965;1
16.97090219;0
262.5955165;0
219.1434803;0
479.2883813;0
362.2955172;0
61.86992895;0
406.07061;0
402.8365221;1
337.546481;0
239.9220017;0
81.35510312;0
447.9955262;0
97.26911198;0
31.52224264;0
249.2084631;0
333.8730899;0
518.3034465;0
320.1803658;1
237.3550628;1
400.3994869;0
42.35729952;0
492.5929197;0
415.9354797;1
70.39104352;0
156.6026038;0
518.353134;0
253.2394878;0
168.9057949;0
494.2180976;0
213.1546927;0
220.493719;1
55.77245079;0
317.4368891;1
227.16659;0
162.7108592;0
35.51883914;0
514.9458564;0
415.6742522;0
127.984866;1
56.18362785;0
309.4144307;1
119.9630022;0
345.0505415;1
649.9857913;0
183.0406032;0
212.1891582;0
486.0586654;0
446.7526242;0
192.0207453;0
135.0476362;0
265.6337223;0
203.4208811;1
255.33322;0
25.4931935;0
259.1685295;0
345.9300435;0
99.1744936;0
219.0713624;1
11.08834961;0
92.36306937;0
369.4994724;0
477.814158;0
824.432409;0
295.1293644;0
230.0652628;0
362.3663803;0
476.2847789;0
438.7441646;0
359.4557626;1
362.988679;1
364.4818563;0
337.2036961;0
193.8606857;0
157.8485422;0
367.093013;0
139.5131932;0
153.9848686;0
614.6616888;0
391.9884285;1
375.2108756;0
74.0125687;1
141.2878736;0
418.5145459;0
303.6555868;1
711.8294333;0
216.3888837;1
485.4572126;0
105.693338;0
1.153754024;1
229.715876;0
415.5745995;0
133.4994049;0
218.3158705;0
257.8301531;0
320.4633272;0
468.7508661;0
277.287286;1
323.0431183;1
159.6060282;1
624.6340453;1
178.1210513;0
691.9478802;0
177.9596692;1
87.22472348;0
560.9236383;0
388.0940521;0
335.3606714;0
102.2426544;1
34.65012463;1
202.8799517;0
431.9588424;0
224.7532729;0
57.72831535;0
357.0075211;1
351.7279492;0
224.960904;0
332.2715229;0
30.30327158;1
317.3209316;0
455.1104408;0
507.1566495;0
469.1872194;0
548.985317;0
154.6182884;0
16.29089664;0
391.7693847;0
457.8109231;0
59.29290014;0
22.52669681;1
452.7346717;0
652.4093946;1
333.5654482;0
730.0424783;0
250.2489655;0
537.5791582;0
144.5909976;1
74.63847983;0
353.1817581;0
164.2040972;1
105.9295788;0
374.5500138;0
436.8152921;1
637.4540371;1
233.9688941;0
399.9171198;0
522.9506717;0
254.8208609;1
94.11522612;0
217.8827737;1
121.9975839;1
382.9579747;0
268.1328406;0
289.3535234;0
575.3478832;0
268.9231672;0
189.456311;0
181.3182829;0
75.63553415;1
127.3994329;1
578.0905921;1
227.4558962;0
283.3292152;1
257.2709839;0
0.530101108;1
210.1451311;0
442.5205845;0
265.8326358;0
552.5752526;1
301.3844137;1
474.285815;0
149.2240406;0
187.1349783;0
456.6971724;0
431.8336562;0
565.5375337;0
35.19586727;1
223.8007423;1
98.68409043;0
454.685939;0
134.0093994;0
284.2226422;1
186.0977151;0
210.7285115;0
749.1708142;0
50.02914172;0
232.6030284;1
40.02686649;0
202.7108068;0
358.8117916;0
502.2818675;0
177.3256401;1
546.4063977;0
378.6710572;1
368.2099851;0
102.183173;1
179.790835;0
583.3232535;1
336.8970749;1
383.8109382;0
736.028615;0
176.9265242;1
164.0826153;0
526.9117919;1
93.65231065;0
202.7700129;1
159.0131205;0
45.53466491;0
258.0542604;0
302.3396504;0
692.9894347;0
188.1946106;0
421.500311;0
566.4793363;1
316.8466966;0
14.52849581;1
208.7250914;0
429.7605268;0
140.0121089;0
514.5911413;1
71.69446433;0
266.7069377;0
524.374076;0
465.2906451;0
135.5762835;0
213.8126753;0
215.7397114;1
49.83907922;0
442.4546404;1
769.1465562;0
472.9866715;0
368.212256;1
109.7187812;0
384.8815143;0
163.0348805;0
172.7403083;0
506.104996;0
467.4026068;0
293.0023146;1
508.8112899;0
141.7327456;0
120.7423461;0
133.6623356;1
619.5656216;0
284.6651947;0
7.90125687;0
62.63130421;0
241.6590264;1
483.7618659;0
416.3987709;1
584.0728039;0
195.7629249;1
681.0572567;0
125.8919729;0
85.69291321;0
477.96842;0
303.3021386;1
487.3471239;1
215.5045721;0
212.5729393;0
288.6938144;0
427.3523066;0
362.1882596;0
20.33698099;0
384.9158468;0
134.1310591;0
65.13323654;1
170.6178395;0
503.9915781;0
548.9314112;0
94.83731358;1
238.2569953;0
189.1539503;0
382.9178203;0
312.7744705;1
350.4992625;0
154.5715822;0
321.446072;0
129.7681401;1
711.4206521;0
89.98522027;1
146.1395877;0
19.38156347;1
591.4874474;1
55.45520615;0
390.7110979;1
274.1076494;0
226.8699717;0
78.44839419;0
240.2138865;0
32.67153731;1
391.1623414;1
118.0220061;0
483.498205;0
10.92748071;0
416.2057034;0
368.7054801;1
234.2985211;1
73.62941745;0
0.341801036;0
259.4659605;1
209.2484896;1
168.1480207;0
275.0554368;0
299.4736183;0
298.3918929;0
474.5993838;0
221.6382685;0
252.4155605;0
156.7278456;0
450.4785364;0
772.7277287;0
181.9042434;0
453.8742523;0
473.8245184;0
57.32094723;0
265.5526575;1
134.5019698;0
189.3954959;0
697.4848399;1
440.9316336;0
408.0063636;1
692.0760153;0
242.411611;1
248.5254938;0
370.2280123;0
313.8163508;0
433.3499666;1
291.9442007;1
131.9430371;0
546.6434671;0
737.485349;1
335.7596654;0
246.9247588;0
42.09537059;0
335.305062;0
106.4761429;1
107.6576963;0
490.7127701;0
482.3677105;0
418.3133038;1
69.06642416;0
253.5046092;0
228.326989;0
456.7900693;0
303.3863331;0
165.9981198;1
371.4941372;0
471.8016235;0
195.7609126;0
219.7008733;0
378.1197506;1
360.6366934;0
246.5436347;0
447.2102372;0
6.001702807;0
22.83986019;0
98.96225709;0
547.6257942;0
514.6474471;0
483.9347325;0
133.7409158;1
601.7845053;0
165.0629771;0
211.3926166;0
101.9781682;1
162.3480024;0
408.2957196;0
423.2624642;1
389.3264642;1
118.6511294;0
271.4946438;0
677.1804545;0
225.872359;0
85.6916368;1
207.7300226;0
350.252838;0
27.76483205;0
79.33525937;0
87.46704947;0
385.8569157;0
94.01397784;0
279.2560362;0
101.5210221;0
309.0221801;0
822.4440866;0
298.4012779;0
494.2792885;0
663.6966771;0
98.39698464;0
11.18139699;1
76.77097598;0
361.4973594;0
538.8520952;0
50.52207176;1
366.3080406;1
276.6179423;0
346.663398;0
258.8316451;1
376.2740054;0
256.8701485;0
532.5651507;0
486.9408197;0
9.842603267;0
150.5505779;1
614.9702982;0
340.4919801;0
311.830514;0
337.245768;0
84.5429226;1
63.03728333;0
240.2460092;0
85.97419482;0
574.6692789;0
540.7666284;1
113.0962801;1
403.4989125;1
142.0381078;0
427.9052598;0
299.216397;1
643.8024305;0
451.0048883;0
67.6536945;0
278.2826623;0
36.68812534;0
543.4362902;0
269.3722753;1
369.6821041;1
309.9175106;0
735.5371113;0
318.0295688;0
139.4573049;0
143.1587718;1
127.9978261;0
230.734335;1
1.812185404;0
736.475829;0
245.5576942;1
452.1398388;0
122.5004234;0
294.6333513;0
504.1502105;1
0.451708781;0
591.013089;0
385.892254;0
31.82480953;0
351.1256244;0
346.4985445;0
471.9729127;0
40.42044387;0
329.9473232;0
358.9768364;1
431.0414278;0
485.8604024;1
424.0391773;1
98.19166841;0
321.4500261;0
157.4602874;0
226.7322916;1
291.4738132;0
368.1574126;0
419.664111;0
218.0858783;0
378.5217935;0
207.2796938;1
299.5161437;0
310.6906967;0
436.5161183;1
34.40953393;1
10.73832766;0
554.3047251;0
22.6059966;0
99.2399774;0
408.6705212;0
636.2225446;0
427.9522545;0
340.8889393;0
358.6330494;0
84.1891396;1
341.2623586;0
478.9959966;1
549.7069566;0
571.5826494;0
526.2471551;0
370.7369368;1
114.1460156;0
88.75569269;0
40.91684815;0
14.72967912;0
438.0515093;1
124.510479;0
637.169188;1
382.5918501;1
28.02413676;0
139.9140212;0
478.1643955;0
20.61425295;1
506.7348225;0
324.3465921;0
196.9601952;0
111.9982335;0
284.3352842;1
611.1148725;0
96.66045785;0
211.1365785;0
426.2998906;0
428.9550424;0
237.5248129;1
482.8670946;1
676.021022;0
137.0670125;0
89.81422278;0
273.2067559;0
74.64312251;1
189.1083136;0
505.6420473;0
200.0820255;0
845.474514;1
209.7998895;0
73.05493013;1
219.5711606;0
327.5592772;0
672.6998214;1
144.5075068;1
42.23090674;0
533.1737506;1
312.702117;0
355.8669207;0
214.8294425;1
444.9089303;0
71.7603145;1
253.528205;0
56.3768094;0
208.2234846;1
866.3013663;0
557.5367732;0
174.0786439;0
486.7074045;0
354.405954;0
103.847615;0
46.13456922;0
487.6173469;0
204.4816068;0
302.1078424;1
104.3305731;1
383.8359204;0
475.3290742;0
198.945595;0
142.0169548;1
412.8941934;0
104.4828593;0
67.72105118;0
383.634215;0
363.0328883;0
670.0750077;0
515.6098636;1
204.8754005;1
169.5533356;1
357.737453;0
108.3461547;0
140.2993463;0
288.7423932;0
415.8106394;0
323.223547;0
347.7717085;0
671.1517309;0
448.9854831;0
521.3209232;0
247.1856567;0
263.6441975;0
405.8737309;0
175.7987449;0
473.5267981;0
608.7649618;0
470.1809534;1
230.1872839;0
415.7961924;0
661.7615476;0
165.1413845;0
210.8292654;0
204.1179621;0
278.7996739;0
135.5683466;0
373.3065048;0
571.2167613;0
225.9386771;1
359.9258381;0
38.12449817;0
237.0920751;1
333.8147166;0
602.5576497;0
473.0314757;1
392.7619154;0
396.7568742;1
93.51161989;0
285.1514423;0
114.9119177;1
680.7766628;0
9.397424078;0
213.2421182;0
209.9123453;0
174.6416358;0
164.7964191;0
558.7346013;0
238.4537558;1
71.544816;0
475.6023542;0
359.8046924;1
627.1631457;0
230.7700672;1
441.2758901;0
344.42559;0
382.758909;0
224.8053761;1
103.1657478;1
266.2126136;0
745.1168956;0
379.5642963;1
279.0534652;0
253.3669972;1
179.2999125;0
410.9921105;1
105.5652149;0
574.0153251;1
375.491575;0
352.8824974;0
302.3643479;0
331.8195471;0
220.2338697;0
411.8436969;1
199.5383228;0
116.5830192;0
0.865850881;0
322.1469605;0
554.8788191;1
422.1987169;0
147.5746907;0
275.449264;1
87.56402679;1
561.4117398;0
582.5966096;0
481.5026036;0
392.5422478;0
495.137932;0
296.7137292;1
160.3065639;1
90.0875942;0
183.5876609;0
187.9277584;0
58.28848416;1
100.2871823;0
363.7789707;0
368.7498277;0
638.9360514;1
407.923584;0
363.123777;0
19.95722852;1
657.0326223;0
234.7950461;1
347.274058;0
421.4767941;0
2.117123828;0
88.98018301;0
242.5617714;1
403.7589841;0
180.5660343;0
84.3160006;0
116.7167686;0
783.6943385;0
481.9730488;1
402.6594879;0
283.456016;1
125.9204142;1
254.4739651;1
175.4045277;0
154.503861;0
155.8693719;0
278.0260331;0
364.6237743;0
243.254785;1
383.5805521;0
199.6907362;0
266.0897678;0
399.5604125;0
293.3275767;0
202.7418389;0
75.74085898;0
432.0238621;0
637.9364809;0
246.4471724;1
40.55055131;0
469.5603774;0
567.4499712;0
220.2442123;0
35.28424021;1
355.6960301;0
398.1045166;0
634.9980847;0
460.6359781;0
312.5210015;1
130.0495743;0
554.1942486;0
229.0018116;1
123.5582372;1
417.4880853;1
164.9756171;0
233.2214747;0
224.9938681;0
625.2048524;0
199.3734429;0
275.6954011;0
81.14228992;0
258.0152107;0
221.0080175;0
351.9403013;0
307.5659572;1
51.45660264;0
62.46906238;0
600.6075169;0
573.4303066;0
296.0247454;1
447.8280513;0
281.5685304;1
175.5092932;1
250.3522873;1
604.1144834;0
24.00025328;0
255.8418892;1
118.2543701;0
522.2767064;0
239.7124199;0
302.4350614;0
364.9785918;1
508.7408804;0
250.3242057;1
767.8493589;0
273.8656326;0
429.9702391;1
129.4329755;0
122.6475003;0
174.2439141;0
637.7505988;0
173.6140071;0
205.8468343;0
131.9159366;0
572.2318079;0
3.950037635;0
4.548665331;1
228.6526178;0
554.9883125;0
158.5049555;0
601.7323837;1
487.5216209;0
334.7875884;0
643.7879255;1
439.0359765;0
11.36837667;0
141.9429588;1
201.7868929;1
479.7013545;0
167.0062094;1
141.5330354;0
225.6354619;0
40.53168296;1
461.0151207;0
382.3733977;1
500.0345549;0
423.7395967;1
375.4718063;0
135.6564389;0
514.1502132;1
54.92402013;0
521.5049655;0
292.5936576;0
693.886258;1
647.4297673;0
247.9478387;0
93.97429325;0
160.4422507;0
380.9826569;0
235.094377;1
490.1381332;0
347.7089751;0
162.7554283;0
440.4187558;1
179.8969992;0
142.0381778;0
23.74957652;1
533.5705891;0
94.26447917;0
617.4722882;1
55.98645976;0
353.6425976;0
286.282089;1
157.7709739;1
213.1167247;0
168.1178177;0
526.5293331;1
261.2117333;0
734.9396478;1
185.2008194;0
379.6131849;0
441.7123599;0
186.2093559;0
409.7538452;1
175.444576;0
763.3282922;0
252.4613281;0
79.3001666;0
186.7370451;1
703.7219165;0
429.1361052;1
468.7016423;0
313.1757846;0
140.5586217;0
17.23327205;0
247.2530257;0
527.701565;0
256.1323666;0
264.1437212;0
441.3734155;0
169.1474108;0
377.8022932;1
372.0541582;0
430.8727293;0
100.3556229;0
367.9631433;1
96.14446712;0
55.43519616;0
508.029669;1
83.10029202;0
140.2743377;0
551.987637;0
24.43145778;0
146.6769781;0
623.43678;1
317.7196694;0
166.7595208;1
62.78181209;0
152.0051515;0
111.7804409;0
279.4696811;1
258.6851706;0
215.6205771;1
330.3590555;0
453.3943595;0
297.3215092;0
301.7239227;1
425.9937548;0
411.9617006;1
154.2704845;1
192.0793521;0
203.146177;0
359.6780556;0
379.8460737;1
359.7100731;0
135.7023083;0
337.7344905;0
21.4375429;0
351.3128012;0
123.86975;0
57.40068868;1
567.5794207;0
180.0250699;0
30.63214577;0
208.6554461;0
662.3653726;0
157.3958358;1
17.57154426;1
4.253804294;0
214.0515133;0
440.1996563;0
38.96751905;0
367.8968708;0
490.6203554;0
167.3425897;0
402.756014;1
500.0940619;0
382.5707529;0
91.25050759;0
374.2938962;0
349.5403888;1
673.3353607;0
348.2154017;0
285.2770018;1
235.9255412;0
280.1091799;0
399.8240463;0
589.1335904;0
158.9155883;0
52.91960076;0
69.0099069;0
279.2453607;0
288.0645136;0
788.3128745;1
333.7664762;0
60.88574437;1
426.9903964;1
587.9080836;0
246.9106635;1
464.3437366;0
451.1457497;0
190.2271966;1
233.4240099;1
553.3425254;0
281.4116376;1
252.5056437;0
99.96085706;0
142.5935339;0
317.9767837;0
97.85587007;0
267.5144847;1
199.4615157;0
642.5047379;0
361.5777648;0
318.7411609;0
26.58410003;0
684.3020838;1
437.0536041;1
532.0267304;0
121.5609935;1
437.7088046;1
99.27956204;0
450.8834127;1
243.4875045;0
289.9333152;1
200.9204659;0
98.04629408;0
236.9391719;0
233.4503635;0
9.30300498;0
94.98536846;0
500.3886877;0
401.0784048;0
353.2019036;1
82.85096395;0
343.1326119;0
651.2961937;0
368.5199733;0
561.916775;0
102.0922467;0
108.9088414;0
404.0108289;0
588.959694;1
300.6906497;0
422.5003522;1
118.7630114;0
298.5187697;0
620.7084056;1
296.4561836;0
133.317695;0
72.48850968;1
46.68755163;1
165.0032845;0
337.0804762;1
636.4461472;0
418.0328832;1
193.9139293;0
221.6139115;0
250.7961885;0
482.7744011;0
165.333838;0
242.242232;0
455.2124447;0
209.0971231;0
460.9049505;0
589.3664334;0
82.35864722;1
434.082033;1
37.24600232;0
54.05454133;1
464.6989134;1
201.9489344;0
553.9236275;0
479.9738431;0
39.68804097;0
160.0667858;1
637.3491951;0
443.5270127;1
114.2471735;0
347.0208499;0
494.2299749;0
575.521006;0
67.6169701;1
393.2923031;0
61.07815097;0
469.6099099;0
425.5040964;1
525.3371088;0
268.6018818;0
418.9832743;0
111.2830164;0
286.4177043;0
334.1372743;0
596.166125;0
541.528054;0
50.39944948;0
77.37533241;0
471.5265185;1
268.619485;1
0.433796929;0
316.6388256;0
309.5448389;0
233.217965;0
551.6226139;0
578.4801928;0
470.1028418;1
0.257816787;1
182.6997227;0
407.2214823;1
180.6699468;1
119.2648203;0
390.1403027;0
411.7975039;0
507.0685014;0
558.7630718;1
172.5515929;0
484.7245281;0
334.5985039;0
235.6635751;0
1.56154952;0
243.6410126;1
162.226569;1
43.74340495;0
331.9018695;0
407.8846213;0
153.13559;0
376.2029034;1
104.6073289;0
246.3207917;0
334.4529674;0
305.1547559;0
425.9227138;0
585.786571;1
448.7344589;1
346.7990581;1
401.6969446;0
254.4542686;0
321.257852;0
366.5356505;1
307.7477688;0
72.86376622;0
285.2615338;1
363.8780409;0
71.79114232;0
180.7554389;0
40.91668814;0
114.6857206;0
262.9276139;0
103.2264065;1
293.5930602;0
139.4054703;0
420.0161736;1
263.9769963;0
679.1037485;0
693.1727842;0
415.663395;0
564.1360264;0
137.9990943;0
390.7687239;0
230.5548811;0
111.0286269;1
253.068389;0
378.6816793;0
195.7132634;0
187.0452323;0
316.2444195;0
183.1683337;0
224.4207953;0
43.5684417;0
314.8433281;0
131.8438466;0
543.2429793;0
284.9166722;1
678.3633168;0
168.9527539;0
555.3063162;0
511.5943413;0
374.4786198;0
517.6429605;1
138.7868101;1
265.4458675;0
185.0226311;0
622.7194263;1
52.69593791;0
169.1134858;0
207.9434276;0
3.24761045;0
29.92988601;0
184.6520004;0
361.1947853;1
322.9534857;0
523.4516591;0
269.9870418;0
581.8161264;0
650.3326852;0
584.0939833;0
308.2989369;0
391.9410618;0
78.07430947;0
222.2177963;1
244.5070572;0
370.8381598;0
510.4578913;0
393.7436344;0
320.1633364;0
407.8605258;0
221.4373743;0
83.08839285;0
548.2116564;0
276.6512096;0
296.8258765;0
218.6261704;0
47.33444765;1
121.2512904;1
583.7355292;0
589.3742888;0
158.0207064;0
453.8584616;0
490.990126;0
354.3611435;1
225.3792282;0
139.2181229;1
60.11636935;1
190.4716773;1
223.9830956;1
178.6330718;0
292.5510262;0
493.0540039;0
507.2156909;0
202.225419;0
772.6341595;1
36.09881363;0
138.2137854;0
248.2895169;1
394.3780417;0
147.2847031;1
504.1194271;0
502.5037604;1
297.8521915;0
217.8378561;0
515.9506715;0
467.5382699;0
44.99146271;0
63.0459569;0
52.08598928;0
350.9851194;0
295.2250563;1
367.7296162;0
202.2564929;1
500.7772096;0
516.258335;0
408.434424;1
75.63898895;1
235.5189012;1
396.2486935;1
146.4672292;0
358.8210324;1
436.0375853;0
300.6934909;0
317.8258812;0
293.8211043;0
183.2692755;0
58.85566116;0
42.01184019;0
346.5816401;1
465.4520403;0
480.8386223;1
127.5979278;0
261.290535;0
355.4833647;0
182.3626323;0
272.9223391;1
220.2302596;1
229.4336472;1
550.193975;0
101.7745797;0
651.4390163;0
301.9290878;0
309.5622392;0
322.8764483;0
448.4320411;0
506.666057;0
142.0303308;0
180.5532663;1
364.2531275;0
356.4409794;1
364.4814071;0
75.24247302;0
503.384973;0
650.3938889;0
372.8575311;0
88.5739979;0
17.98390281;0
374.0780845;0
223.3221014;1
171.6784642;0
296.8677559;0
289.6693042;0
558.3757418;0
320.4064317;1
170.7971559;0
501.536146;0
162.3016681;0
14.86574844;0
170.9311817;0
673.3532554;0
457.2174007;0
188.2810349;0
90.16405952;0
280.2808814;0
19.67926537;0
634.949215;0
459.2251701;0
274.0337076;1
210.7606807;0
480.5449636;0
43.72122351;1
71.55535774;0
400.1486093;1
377.1935633;0
106.2529378;0
207.3101306;0
22.15105034;0
102.9988986;0
425.1454479;0
40.26521143;0
212.7863907;1
314.3731582;1
609.7342374;0
360.598097;1
457.9359315;0
646.8348824;0
282.2818946;1
100.6181323;1
385.3989985;0
219.3455932;1
706.7487244;0
357.5346353;1
242.6223583;1
249.0176103;1
114.1983564;0
51.88239224;0
49.52566005;0
322.7600315;1
76.08356729;0
199.4661971;1
230.4039592;0
230.6521536;0
218.4156507;1
514.6605479;0
254.1921427;0
298.0535965;0
432.8782662;0
371.1203869;1
444.3226954;0
670.203306;1
299.8964432;1
467.1870515;0
252.6786434;1
535.4784065;0
147.7653865;0
389.7439523;0
59.73987324;0
251.9388796;0
91.16204951;1
148.4917964;0
476.2732038;0
48.42235967;0
316.2111159;0
385.3131366;0
316.5621507;1
325.8249711;0
762.3613545;0
464.5216273;0
274.5702822;0
513.1946576;0
355.5465105;0
621.3917562;0
224.3342678;1
460.5860932;0
79.95174925;0
271.9666689;1
62.08223508;0
291.4865571;0
226.8611072;0
213.2726774;0
63.17164175;0
546.3948553;0
278.1189263;0
695.5585487;1
139.100762;1
541.2929738;0
573.4253448;0
462.5782488;1
443.5493386;0
550.8579921;0
267.9813142;1
187.1330035;1
263.0629397;1
95.23947073;0
314.1755624;1
88.82962209;0
80.04762388;0
171.2889796;0
105.0572896;0
210.4502728;0
175.3528072;0
365.0990429;0
351.644125;1
56.73102115;0
35.3568185;1
672.6462103;0
645.3747978;0
345.4325795;0
255.418717;1
416.7003176;1
131.8448008;0
272.3637677;0
88.04324362;0
46.72263636;1
295.3467193;1
601.290436;0
292.5561015;0
261.12665;0
407.9404913;1
168.9735409;0
126.3001058;1
329.5875357;0
214.4845266;0
248.8933207;0
473.620386;0
424.8078227;0
500.2836313;0
182.9910267;0
73.75846562;1
134.8254781;0
348.6713114;1
241.2912829;0
154.8954258;0
422.7589088;1
307.1509706;0
384.2968864;0
14.41869538;0
416.7632811;0
162.5126848;0
381.6518905;0
354.8129999;0
183.0889833;0
214.7002354;1
130.6704531;0
463.9423149;0
391.7225195;0
259.1102098;0
255.4208193;1
298.0765196;0
407.5254827;0
50.93769287;0
121.7050138;0
57.99454751;0
494.8613963;0
528.4371738;0
267.9992445;1
423.2167372;0
381.3056382;0
297.1638814;1
183.1504406;0
250.1934425;0
433.7448494;0
38.60134622;0
463.431165;0
263.7442134;0
7.90961394;0
628.2785184;0
314.1240876;1
281.1392917;0
6.096304248;1
300.9529765;0
166.529531;0
179.5991227;0
686.7997432;0
319.3449659;1
427.6923874;1
629.6758349;0
20.33603832;0
324.2726944;1
368.8400413;0
458.4126047;0
266.5742664;0
339.9298035;0
583.3629136;0
39.77287829;0
129.1072351;1
274.6592416;0
256.2772626;0
234.8267544;0
70.245395;0
81.32270278;1
149.7214113;0
563.8818405;0
301.5398714;0
151.0937943;1
678.9787061;1
35.40709736;1
406.9471844;0
132.4037634;0
622.348649;1
599.3098751;0
642.2072508;1
130.9343004;1
277.307834;0
233.8807232;0
196.2692266;0
116.4292083;1
276.5943788;1
4.735440755;0
279.6620053;0
421.5386267;0
256.6468558;1
511.9263056;0
128.0004158;0
346.3668642;1
159.8947878;0
269.2927511;0
375.3619178;0
443.4601325;1
84.55541318;1
441.4335295;1
384.5234525;0
293.0488927;0
95.20386409;0
224.1321222;1
478.7286074;0
292.5435965;1
728.9761839;0
528.1276127;0
280.4745768;1
327.4407647;0
303.9569867;1
391.3710405;0
259.9504665;0
225.8372143;0
43.20675635;1
141.968065;0
235.8496521;0
51.93043732;0
569.625697;0
47.85209191;0
332.4798694;0
307.7142356;0
239.3837242;1
550.6430461;0
283.2290489;0
401.8535309;0
198.1225356;0
666.1310615;0
236.8783083;0
392.9814835;0
222.8406563;0
54.87004832;1
206.7322408;0
66.76218261;0
542.0072614;1
168.265572;0
575.4758473;0
218.4820859;0
81.04905276;1
268.4697213;0
187.8424216;0
57.58944591;0
58.11458598;0
517.8813519;0
625.6976067;0
549.4703482;0
274.9696802;0
434.7414555;0
238.5608651;0
57.05925275;0
521.2605472;0
18.22931309;0
249.2358951;0
713.1628095;0
145.1623398;1
164.9398173;0
171.6978957;0
351.5708459;0
518.0113092;1
676.9154175;1
452.1777282;1
10.8554136;1
61.65031564;0
28.98557741;0
174.3115148;0
242.5577531;0
26.9399244;0
261.518413;0
562.0046475;0
14.51155219;0
369.9284798;1
84.49413285;0
556.5041073;0
559.102377;1
100.2022739;0
469.1216625;0
363.8968719;0
379.6807106;1
446.3774493;0
127.0621972;0
156.8761795;1
259.1158567;0
62.46034934;1
502.8674835;0
516.4267769;0
731.5394032;0
207.0343738;0
27.61115063;0
377.321548;0
69.98453811;0
137.2033962;0
360.8834628;0
230.8654556;1
458.6075752;1
521.3764055;1
195.0426897;0
139.0354838;1
524.6565067;1
114.447036;0
116.9683655;0
501.160584;0
706.5530106;0
370.8508436;1
321.4319121;0
252.646619;0
356.2583647;1
26.60975987;0
339.3047405;0
104.9339458;1
111.7612245;0
121.0425735;0
475.5201212;0
212.573118;1
475.6547072;0
9.078521781;0
318.5318215;0
125.4384983;0
227.2263304;0
281.9034926;1
194.8139746;0
230.8833134;0
530.2191414;0
69.13748133;0
172.8721959;0
42.26439317;0
75.59720528;0
499.1318848;0
419.0001079;0
512.2801924;0
197.3160595;0
336.5577548;0
276.7770517;1
171.4913393;0
187.8039859;0
354.1936124;0
204.3967053;1
141.9828612;0
495.2585387;0
527.9597444;1
291.8671491;0
44.14318451;1
448.5924578;0
252.0197489;0
615.3637349;0
36.8705831;0
105.5438984;1
531.4817466;1
236.1694155;0
265.8165721;0
157.7260976;0
356.2996746;0
265.3159636;0
