P(fav);Y
0.818219535;1
0.771853016;0
0.697826463;0
0.833337764;1
0.749808261;0
0.507104757;0
0.587794987;1
0.623508572;1
0.768391938;0
0.602888584;1
0.587546662;0
0.637398047;0
0.525310649;1
0.759974151;0
0.722306885;1
0.777314815;0
0.742566117;1
0.718832849;0
0.58398187;0
0.783363422;1
0.53427368;0
0.78646751;0
0.675130873;0
0.85001461;1
0.834598431;0
0.65018889;0
0.558465265;0
0.59895327;0
0.72160896;0
0.642845497;1
0.773002861;0
0.704594285;0
0.600341582;0
0.75045621;1
0.610578009;0
0.587852663;0
0.514839126;1
0.791489378;0
0.558644144;0
0.823999157;1
0.534934524;0
0.707672464;0
0.671660578;1
0.597348058;1
0.630134022;0
0.60355373;0
0.788569355;1
0.657692791;0
0.862634891;1
0.613726103;0
0.720920657;0
0.751061358;0
0.614323657;0
0.735825789;1
0.607928115;0
0.870830373;0
0.652750928;0
0.549400909;0
0.614636173;1
0.853122569;0
0.74513668;1
0.763461932;0
0.686313289;0
0.586956199;0
0.510769129;0
0.64979371;0
0.78905755;0
0.654828261;0
0.659341096;0
0.750902894;0
0.604169459;0
0.720008895;1
0.717102753;0
0.745960299;0
0.562395316;0
0.715023331;1
0.559802651;0
0.53459165;0
0.780755445;1
0.551751681;0
0.586783884;0
0.798986036;0
0.515264916;0
0.590659516;0
0.826151214;1
0.6887537;0
0.602740923;1
0.539158278;0
0.593876209;0
0.569411649;0
0.66789376;1
0.656269346;0
0.631591732;1
0.695486809;0
0.756481635;0
0.677717878;0
0.680117058;1
0.743641915;0
0.736897333;1
0.595241403;1
0.617794718;0
0.624305951;0
0.710784075;0
0.721037782;1
0.71080053;0
0.584009729;0
0.699377689;0
0.513395258;0
0.706466083;0
0.576805778;0
0.535813992;1
0.80517353;0
0.610654135;0
0.51913574;0
0.627530849;0
0.839688667;0
0.597122464;1
0.510980449;1
0.502658603;0
0.630678523;0
0.750353618;0
0.524335456;0
0.71498957;0
0.773214329;0
0.603089902;0
0.732411083;1
0.777340565;0
0.722405837;0
0.556785513;0
0.71823729;0
0.705546373;1
0.843346085;0
0.704857737;0
0.671106202;1
0.643322434;0
0.668248286;0
0.730972083;0
0.813487754;0
0.598036132;0
0.533026592;0
0.543024527;0
0.667769356;0
0.672642532;0
0.877695103;1
0.6972879;0
0.537980287;1
0.744116623;1
0.813022456;0
0.649598914;1
0.761488827;0
0.755444562;0
0.616700776;1
0.641886156;1
0.799529498;0
0.668969753;1
0.65277604;0
0.562152415;0
0.588189004;0
0.688891479;0
0.560856706;0
0.661231318;1
0.622142915;0
0.832891746;0
0.711759406;0
0.689300884;0
0.51660895;0
0.846934213;1
0.748877398;1
0.790851688;0
0.575396233;1
0.749185315;1
0.561733141;0
0.755323376;1
0.647648479;0
0.673670451;1
0.622999961;0
0.560973954;0
0.643903688;0
0.6419013;0
0.505814116;0
0.559088455;0
0.777468025;0
0.731588316;0
0.707444494;1
0.551597516;0
0.7022074;0
0.83592846;0
0.715306902;0
0.802943196;0
0.563463512;0
0.567650618;0
0.733025447;0
0.813421784;1
0.679554805;0
0.741973432;1
0.573686363;0
0.678371283;0
0.825169374;1
0.677245193;0
0.582560699;0
0.545181734;1
0.529146638;1
0.601689148;0
0.699033813;1
0.83077297;0
0.739829431;1
0.618877103;0
0.635071183;0
0.651806748;0
0.769756361;0
0.601887182;0
0.646937725;0
0.757317965;0
0.627788903;0
0.759923907;0
0.813576059;0
0.551293075;1
0.747477733;1
0.523261946;0
0.533732769;1
0.76165006;1
0.623603663;0
0.799762247;0
0.76851315;0
0.524784696;0
0.598727774;1
0.83109013;0
0.751908597;1
0.570922994;0
0.704236091;0
0.774792829;0
0.808269146;0
0.542160259;1
0.727748799;0
0.538099845;0
0.763871742;0
0.743408476;1
0.788071985;0
0.661840006;0
0.740286502;0
0.569106724;0
0.671735342;0
0.697483532;0
0.816140601;0
0.794753472;0
0.531458049;0
0.54820935;0
0.764734904;1
0.661849855;1
0.500271123;0
0.688174148;0
0.68435575;0
0.641767739;0
0.798839433;0
0.809412996;0
0.764093947;1
0.500161135;1
0.612242739;0
0.734593312;1
0.611037375;1
0.573993153;0
0.726184731;0
0.736817739;0
0.780343844;0
0.801692725;1
0.606202909;0
0.770619284;0
0.697726775;0
0.643172144;0
0.500975967;0
0.64773605;1
0.600024315;1
0.527312414;0
0.696303054;0
0.73491641;0
0.594557646;0
0.71920211;1
0.565009492;0
0.649263173;0
0.697650034;0
0.68198018;0
0.743608056;0
0.812214853;1
0.754329144;1
0.704120587;1
0.731891859;0
0.653879402;0
0.690646746;0
0.714295591;1
0.683384471;0
0.545414345;0
0.671097667;1
0.712937767;0
0.544749405;0
0.611088171;0
0.525550655;0
0.57119155;0
0.65865789;0
0.564160816;1
0.675678629;0
0.586257103;0
0.740782664;1
0.65924747;0
0.845241869;0
0.849787066;0
0.738687603;0
0.803819575;0
0.58540402;0
0.726497009;0
0.640235679;0
0.568950761;1
0.65309485;0
0.720451883;0
0.619937548;0
0.614818649;0
0.68796252;0
0.612520824;0
0.636695915;0
0.527203387;0
0.687210094;0
0.581664388;0
0.795451936;0
0.67090734;1
0.844999578;0
0.604053073;0
0.800315242;0
0.782277097;0
0.718330738;0
0.784841598;1
0.585881898;1
0.660071906;0
0.613620492;0
0.825893488;1
0.53288741;0
0.604149176;0
0.627114694;0
0.502029745;0
0.518697456;0
0.613400786;0
0.711562937;1
0.69155171;0
0.787283672;0
0.662614595;0
0.81069621;0
0.835597825;0
0.811568608;0
0.683682537;0
0.727078979;0
0.548642113;0
0.635420996;1
0.648229914;0
0.716485634;0
0.781792809;0
0.727972297;0
0.690061822;0
0.734904674;0
0.634968893;0
0.551744324;0
0.797465631;0
0.666328991;0
0.677447182;0
0.633338377;0
0.529549555;1
0.575207059;1
0.811431529;0
0.813579037;0
0.597498215;0
0.756695311;0
0.77337639;0
0.708043943;1
0.637249981;0
0.586143491;1
0.537502168;1
0.616845242;1
0.636442762;1
0.609826429;0
0.675107497;0
0.77427943;0
0.780406911;0
0.623765892;0
0.873424796;1
0.522546458;0
0.585534281;0
0.650383146;1
0.728286261;0
0.591026806;1
0.7790775;0
0.778381512;1
0.678007583;0
0.632880599;0
0.784126315;0
0.762936303;0
0.528090055;0
0.539322351;0
0.532507823;0
0.706296175;0
0.676572064;1
0.714904354;0
0.623784123;1
0.777636027;0
0.784256484;0
0.735184097;1
0.547134001;1
0.643089132;1
0.729210709;1
0.590532726;0
0.710343431;1
0.748399415;0
0.679556352;0
0.68881062;0
0.675803548;0
0.612580716;0
0.536718566;0
0.526233289;0
0.704007335;1
0.761991697;0
0.768897539;1
0.579079262;0
0.657737142;0
0.708623562;0
0.612042655;0
0.664253144;1
0.634269136;1
0.63958978;1
0.798264882;0
0.563268159;0
0.835977425;0
0.680228636;0
0.684365147;0
0.691510626;0
0.754189009;0
0.780171341;0
0.58784791;0
0.610968044;1
0.71312964;0
0.709117627;1
0.713246377;0
0.546888369;0
0.778761311;0
0.835618843;0
0.717510019;0
0.55513365;0
0.511238046;0
0.718128092;0
0.636060318;1
0.605681703;0
0.67747006;0
0.673525335;0
0.801538735;0
0.690191788;1
0.60515537;0
0.777963939;0
0.600069373;0
0.509290024;0
0.605235428;0
0.843351995;0
0.758237991;0
0.615550036;0
0.556115139;0
0.668343441;0
0.512297061;0
0.830246187;0
0.759156924;0
0.664872507;1
0.628760194;0
0.76876706;0
0.527298592;1
0.544603216;0
0.731131618;1
0.719701999;0
0.566020339;0
0.626744392;0
0.51384087;0
0.56402096;0
0.743237406;0
0.525144528;0
0.629941528;1
0.686957378;1
0.821176032;0
0.711256678;1
0.758567129;0
0.834393028;0
0.66945137;1
0.562556823;1
0.723821515;0
0.633755939;1
0.854068219;0
0.709681275;1
0.647154756;1
0.650796926;1
0.570893097;0
0.532381111;0
0.530914055;0
0.691448537;1
0.547409379;0
0.622145666;1
0.640148768;0
0.64029169;0
0.633216151;1
0.783579859;0
0.653731076;0
0.678117497;0
0.746909268;0
0.716628937;1
0.752279482;0
0.842308835;1
0.679122285;1
0.762777459;0
0.652874063;1
0.79227542;0
0.591317244;0
0.725987661;0
0.537268173;0
0.652454814;0
0.556730939;1
0.591756033;0
0.766863198;0
0.53022707;0
0.687944646;0
0.723778603;0
0.688133013;1
0.693080877;0
0.870558215;0
0.76156959;0
0.665171336;0
0.78295774;0
0.708656156;0
0.825415696;0
0.636645876;1
0.759778446;0
0.54980414;0
0.663720099;1
0.538723694;0
0.674523531;0
0.638105932;0
0.630224885;0
0.539400418;0
0.796731042;0
0.667144303;0
0.85054683;1
0.586072316;1
0.794657589;0
0.807455922;0
0.760686266;1
0.751919009;0
0.79853208;0
0.661492699;1
0.614870612;1
0.658733948;1
0.559245045;0
0.686851137;1
0.555291467;0
0.549863466;0
0.605449126;0
0.565285943;0
0.628579036;0
0.607873431;0
0.713562079;0
0.706637822;1
0.535397573;0
0.522083635;1
0.843118335;0
0.833888021;0
0.703408378;0
0.654424887;1
0.739187682;1
0.581664968;0
0.66394164;0
0.554805938;0
0.529168491;1
0.676638617;1
0.818055143;0
0.67511028;0
0.657644902;0
0.73494362;1
0.604065502;0
0.578288211;1
0.695078164;0
0.630930634;0
0.650726308;0
0.765675396;0
0.743076296;0
0.777422582;0
0.612415615;0
0.545968862;1
0.583477084;0
0.705094793;1
0.646394521;0
0.595617764;0
0.742097164;1
0.68306156;0
0.723270385;0
0.509010709;0
0.739218027;0
0.600195969;0
0.72194494;0
0.708277405;0
0.612473741;0
0.631056199;1
0.58095041;0
0.76130651;0
0.726970549;0
0.656509007;0
0.654426076;1
0.678130006;0
0.73474146;0
0.531793105;0
0.575484197;0
0.53618323;0
0.77506815;0
0.789363485;0
0.661502736;1
0.742316161;0
0.72177114;0
0.6776318;1
0.612510208;0
0.65146468;0
0.747318587;0
0.524107135;0
0.761074218;0
0.659116727;0
0.504943348;0
0.827882848;0
0.686823458;1
0.668818958;0
0.503810116;1
0.679697599;0
0.60260324;0
0.610400927;0
0.847741931;0
0.689624077;1
0.74445064;1
0.828380047;0
0.512707287;0
0.692254759;1
0.715469823;0
0.75878531;0
0.660704586;0
0.700530328;0
0.811288952;0
0.524837589;0
0.579998708;1
0.665220866;0
0.654910133;0
0.642691871;0
0.543790887;0
0.550652339;1
0.592498452;0
0.803719347;0
0.680016946;0
0.593326572;1
0.845200974;1
0.522114998;1
0.734459593;0
0.582004961;0
0.825760159;1
0.817317011;0
0.832788207;1
0.581110983;1
0.666693867;0
0.642148573;0
0.620264977;0
0.572258806;1
0.666297402;1
0.502959616;0
0.668000401;0
0.741512861;0
0.655118926;1
0.782418414;0
0.579324506;0
0.703895434;1
0.598624463;0
0.662226453;0
0.718777321;0
0.751877406;1
0.552651219;1
0.750931004;1
0.723383738;0
0.675380439;0
0.559223103;0
0.636528963;1
0.767958867;0
0.675103423;1
0.860858705;0
0.78923478;0
0.668450769;1
0.693939484;0
0.681330387;1
0.726796107;0
0.656982556;0
0.637514613;0
0.526977997;1
0.587810195;0
0.643278899;0
0.532411013;0
0.805974771;0
0.52987194;0
0.696608535;0
0.683366332;0
0.645303742;1
0.798445616;0
0.66997514;0
0.731968668;0
0.621355671;0
0.840951881;0
0.643868799;0
0.727594814;0
0.635781651;0
0.534240106;1
0.626406357;0
0.541629767;0
0.794948824;1
0.603642112;0
0.808251649;0
0.633254725;0
0.550483057;1
0.661766055;0
0.61529051;0
0.535931358;0
0.536257861;0
0.784942221;0
0.826961499;0
0.797973397;0
0.665393683;0
0.747788778;0
0.644832747;0
0.535601683;0
0.786364875;0
0.511391349;0
0.650920935;0
0.856055453;0
0.589743676;1
0.601651121;0
0.605693305;0
0.706599844;0
0.78499706;1
0.844524889;1
0.755920888;1
0.506784217;1
0.538455353;0
0.518108063;0
0.607252742;0
0.647117874;0
0.516831091;0
0.657865379;0
0.802977953;0
0.509068725;0
0.716023439;1
0.552613343;0
0.800793362;0
0.801827549;1
0.562300963;0
0.763651506;0
0.712947402;0
0.72095462;1
0.753235525;0
0.578752772;0
0.596809894;1
0.656512191;0
0.53895859;1
0.778538332;0
0.784327725;0
0.861624494;0
0.626583104;0
0.51725012;0
0.71976654;0
0.543629097;0
0.584921136;0
0.711403171;0
0.640414499;1
0.758874512;1
0.78641353;1
0.619542476;0
0.586032725;1
0.78778767;1
0.57104539;0
0.572588709;0
0.777801714;0
0.854007226;0
0.716492075;1
0.69073971;0
0.652855919;0
0.709023448;1
0.516624969;0
0.700202399;0
0.565210166;1
0.56939987;0
0.575079557;0
0.766526431;0
0.629817227;1
0.76658664;0
0.505673833;0
0.68918879;0
0.57776282;0
0.638316755;0
0.669241998;1
0.619407691;0
0.64042478;0
0.790103244;0
0.543103669;0
0.606394229;0
0.526390698;0
0.547108118;0
0.776923948;0
0.740294594;0
0.78256899;0
0.6208812;0
0.698758809;0
0.666398935;1
0.605569969;0
0.615267765;0
0.707957357;0
0.625038938;1
0.587819157;0
0.775241194;0
0.789164962;1
0.674732385;0
0.527561524;1
0.75426335;0
0.652500657;0
0.823233371;0
0.523027812;0
0.565584865;1
0.790626241;1
0.643462319;0
0.660279819;0
0.597321073;0
0.709044754;0
0.659999033;0
0.510084571;0
0.845956034;0
0.635474351;0
0.802716932;0
0.709498234;1
0.617545958;0
0.643825812;0
0.760632541;0
0.803417432;0
0.630967046;0
0.52220975;1
0.544691626;0
0.681904467;0
0.614507133;0
0.782781936;1
0.616004845;0
0.897256103;0
0.533250052;0
0.507845914;0
0.57420053;0
0.748151145;0
0.601484566;0
0.707939443;0
0.813702291;0
0.58896846;1
0.811775453;0
0.625795429;0
0.542078596;0
0.534770668;0
0.739095521;0
0.533479041;1
0.870883124;0
0.67099382;0
0.629221323;0
0.611643107;0
0.844140207;0
0.555684854;1
0.578492842;0
0.635011113;0
0.688527339;0
0.732302221;1
0.711705708;0
0.508057111;0
0.626489846;1
0.690970548;0
0.536918298;0
0.702775058;0
0.559284687;1
0.574947792;0
0.626635898;0
0.823243656;0
0.718684324;1
0.787660136;0
0.716182041;1
0.655006239;0
0.766783541;0
0.648824294;0
0.802402498;0
0.567581022;0
0.624613292;0
0.668805583;0
0.557076127;0
0.59348054;0
0.572642162;0
0.67089387;0
0.565749106;0
0.639477369;1
0.604378633;1
0.664800557;0
0.780126475;0
0.874826363;0
0.732452026;0
0.51121653;0
0.784827109;0
0.52372996;0
0.805776223;0
0.719919911;1
0.516874223;0
0.651607739;0
0.663843233;1
0.661886386;1
0.54636495;0
0.630798228;1
0.82332963;0
0.664249762;0
0.73170589;0
0.518885078;0
0.502241983;1
0.526948189;0
0.633176622;0
0.725934312;0
0.694229518;1
0.834848141;1
0.694115245;0
0.521567717;0
0.641354009;1
0.753973744;0
0.503767859;0
0.507114575;1
0.688139502;0
0.75220045;1
0.550304939;0
0.667280311;0
0.792117106;0
0.80883237;0
0.518930836;1
0.610947284;0
0.596109418;0
0.715159558;1
0.681614751;0
0.617825836;0
0.725896853;0
0.630577575;1
0.76871529;0
0.721534755;0
0.652377222;1
0.763116033;0
0.517368748;0
0.622186;0
0.561607945;0
0.677443415;0
0.712768521;0
0.659281794;0
0.674110017;0
0.658201268;0
0.552951211;1
0.617087231;0
0.712015353;1
0.511847222;0
0.721936257;0
0.867118765;0
0.75899927;0
0.839113632;0
0.54948648;0
0.558254239;0
0.611490128;1
0.687365;0
0.590933171;0
0.698677396;0
0.688748701;0
0.61246297;1
0.606129018;1
0.740025415;0
0.566095138;1
0.609720696;1
0.698764315;0
0.771733789;0
0.847609801;0
0.602417059;0
0.551613167;0
0.523571421;0
0.69615262;1
0.64887099;0
0.586579294;1
0.6891572;0
0.549269185;0
0.554004646;0
0.692270936;1
0.847292227;0
0.561547401;1
0.808405273;0
0.662194542;1
0.557594336;0
0.714039584;1
0.556983963;0
0.551456139;0
0.73500716;1
0.806921016;1
0.70118459;0
0.665545837;0
0.706740447;1
0.540486585;0
0.519658704;0
0.509819677;1
0.626881204;1
0.869201576;0
0.747148641;0
0.60761255;0
0.745864537;0
0.637694581;0
0.703614338;0
0.604720016;0
0.52060761;1
0.521888786;0
0.665676409;0
0.803889717;1
0.505432389;0
0.768878209;1
0.697936703;1
0.628456574;0
0.557925443;0
0.56976753;1
0.512652878;0
0.755749221;0
0.608483525;0
0.624507222;0
0.675385912;1
0.699390503;0
0.626164582;1
0.735077908;0
0.79035372;1
0.660985372;0
0.597058215;1
0.733593671;0
0.720197988;1
0.721206994;1
0.606009743;0
0.631957498;0
0.565310131;1
0.622159343;1
0.704202324;1
0.845957657;1
0.780132519;0
0.647514665;0
0.505729428;0
0.533655038;0
0.625479022;1
0.755958704;0
0.628222597;0
0.67522917;0
0.542742484;0
0.696714838;1
0.637648555;1
0.527352892;1
0.511128955;0
0.502474606;0
0.507855496;1
0.664464682;1
0.860167138;0
0.544116305;0
0.765800671;0
0.557064401;1
0.685996544;1
0.611441946;0
0.612679315;0
0.782802596;1
0.753888381;0
0.755106929;0
0.82788336;0
0.845079021;0
0.512820583;0
0.643731777;0
0.793247379;0
0.86914228;0
0.763056244;0
0.597137188;0
0.60444067;1
0.565962518;0
0.656457862;0
0.59940599;0
0.63111398;0
0.815621078;1
0.592237956;1
0.579890735;0
0.500311108;0
0.676112896;1
0.583938235;0
0.552701045;0
0.698658013;0
0.746412421;0
0.689744746;0
0.708040641;0
0.718253681;0
0.797860676;0
0.739653713;0
0.604313341;0
0.59714949;0
0.760251684;0
0.722516995;1
0.744529788;1
0.536428458;0
0.671603419;0
0.517700881;0
0.764646537;1
0.563187773;0
0.609137475;0
0.794988893;1
0.599037148;0
0.857892422;0
0.782880499;0
0.603423234;0
0.504060384;0
0.75025683;0
0.626984002;1
0.75209013;0
0.618566284;1
0.586833544;0
0.614694979;1
0.658134652;0
0.622319228;0
0.523986619;1
0.52575279;0
0.511263249;1
0.523260482;0
0.644795333;0
0.598468655;0
0.509393919;0
0.665419662;1
0.668959579;0
0.578728466;1
0.74605648;1
0.675870945;1
0.608003488;1
0.605721448;1
0.866712439;0
0.596663827;0
0.760587237;1
0.680753372;0
0.571212351;1
0.701278826;0
0.528791388;0
0.598604386;0
0.513966737;0
0.584347154;0
0.55561392;1
0.738512497;1
0.748551529;0
0.53332617;1
0.837751681;0
0.760987743;0
0.657111306;0
0.603514711;0
0.648950066;0
0.610117239;0
0.67639477;1
0.634735077;0
0.834188846;0
0.577440847;0
0.514944735;0
0.655720077;0
0.73054292;1
0.554893848;0
0.673756128;1
0.541200576;0
0.640250976;1
0.626717242;0
0.551190041;0
0.504224085;0
0.545846224;1
0.833562824;0
0.667798894;0
0.516664116;0
0.720036704;0
0.55081602;0
0.730499843;0
0.658545798;0
0.522787332;0
0.640592423;0
0.676953094;0
0.540960091;1
0.603349102;0
0.783315131;1
0.577086152;0
0.693399299;0
0.769755798;0
0.610675997;1
0.631720086;0
0.628095369;1
0.553427545;1
0.613837934;1
0.758625135;0
0.735199805;0
0.747787731;1
0.604273734;1
0.571117443;0
0.541339025;0
0.626613226;0
0.5568246;0
0.650706573;0
0.668329779;0
0.782185171;0
0.711959911;0
0.640723316;1
0.573145033;0
0.550090862;0
0.731462009;0
0.541331036;0
0.538499213;1
0.736714845;1
0.690059698;0
0.772911611;0
0.632134586;0
0.534468265;1
0.674874666;0
0.606268419;1
0.554724044;0
0.646765066;0
0.624032137;0
0.829645824;1
0.571046329;0
0.612581529;1
0.666926144;0
0.504057022;1
0.528185216;0
0.633126783;0
0.610519178;0
0.820473614;0
0.687724325;0
0.617612126;0
0.533601703;0
0.549133538;0
0.567282198;0
0.518685901;0
0.613553986;0
0.73430958;0
0.761957227;0
0.662479947;1
0.600847229;0
0.509603997;0
0.602176865;1
0.599541027;0
0.700567368;0
0.572379817;0
0.614110534;1
0.630347766;0
0.670341337;0
0.737787662;0
0.727893747;0
0.689914656;0
0.541519795;0
0.67808875;1
0.516814311;0
0.772147058;0
0.63916954;1
0.577125657;0
0.576469166;0
0.570137253;1
0.749348077;1
0.683052034;1
0.768847567;0
0.876488747;0
0.670335131;0
0.817700908;1
0.516141149;0
0.668029905;0
0.683791959;0
0.649722577;1
0.783686305;0
0.505725666;0
0.800829524;0
0.531468292;0
0.583219713;1
0.638509319;0
0.674839816;0
0.650260924;0
0.714549021;0
0.766158508;0
0.734812407;0
0.806738946;0
0.771397034;0
0.640688507;0
0.744615236;1
0.631723182;0
0.637528748;0
0.684861139;1
0.503620574;0
0.539806623;1
0.610135502;0
0.831731927;0
0.714872038;1
0.585151063;0
0.50080561;0
0.574440866;0
0.663095874;0
0.899948593;0
0.71433311;0
0.715767253;1
0.783208645;0
0.673127038;0
0.693699091;0
0.578462254;1
0.566236813;1
0.658798073;0
0.698677408;0
0.563777264;1
0.600870044;0
0.656975226;0
0.685498863;0
0.623834606;0
0.623373131;0
0.526069536;0
0.600579259;1
0.732419221;0
0.861179826;0
0.766643352;0
0.548749562;0
0.56084582;0
0.502500978;0
0.540323684;0
0.58264882;0
0.530720024;0
0.685955774;0
0.777373376;0
0.820476821;0
0.59729268;0
0.615917539;1
0.62626798;0
0.610752611;1
0.787906895;0
0.509777878;1
0.541637671;0
0.808041131;0
0.676205978;0
0.671157779;0
0.625332746;1
0.684812238;0
0.514796147;1
0.634532836;0
0.700893895;1
0.828901959;0
0.629909309;0
0.690559161;0
0.704048916;0
0.561131466;0
0.579991566;0
0.578731483;1
0.560769258;0
0.766498275;1
0.666832291;0
0.606527153;0
0.774549112;0
0.78451471;0
0.698766966;1
0.670798065;0
0.512585907;0
0.612061694;0
0.750288156;0
0.692317044;0
0.629685213;0
0.824236499;0
0.532662556;1
0.669952369;0
0.602814413;0
0.618589729;0
0.50240012;1
0.743074075;0
0.576028602;0
0.562674379;0
0.684804935;0
0.558363567;0
0.52602374;1
0.632946995;0
0.681064052;0
0.676960259;0
0.789485207;0
0.699541378;1
0.773782618;1
0.649951282;1
0.630465673;1
0.577147516;0
0.601557253;0
0.59642144;0
0.730358503;0
0.710754436;0
0.537969744;0
0.506390645;1
0.682715695;0
0.794661013;0
0.652319505;0
0.708094036;0
0.570758598;1
0.510901234;0
0.886042531;0
0.770581308;1
0.711414268;0
0.754937922;0
0.517579325;0
0.691366151;1
0.589845142;0
0.610881295;0
0.62352287;0
0.586686354;0
0.665848841;0
0.677822871;0
0.601713591;0
0.733233919;0
0.73843764;1
0.627329257;0
0.66413183;0
0.584142668;0
0.519148489;0
0.517657843;0
0.685047244;0
0.708912339;0
0.572591423;0
0.567510083;0
0.624396334;0
0.611986921;1
0.5783367;0
0.678498677;0
0.828700029;1
0.54471632;1
0.705769786;0
0.5247979;1
0.790212279;0
0.54982665;1
0.61085271;0
0.777568498;1
0.679219211;0
0.530430575;1
0.560292781;1
0.743459527;0
0.695155649;0
0.649033716;0
0.778639373;0
0.513254734;1
0.817041494;0
0.686676857;1
0.694253648;0
0.509889765;1
0.592774825;0
0.609157451;1
0.561708713;0
0.519855145;0
0.8262092;0
0.540633135;0
0.526936261;0
0.53901455;0
0.647585789;1
0.681529325;1
0.619699151;0
0.566220309;1
0.516136517;1
0.763942541;0
0.526669552;1
0.753507894;0
0.725886968;1
0.653832319;1
0.568998306;0
0.695008347;0
0.674811177;0
0.751700472;0
0.682875057;0
0.621967015;0
0.595576894;1
0.58817644;0
0.682827839;1
0.537944161;0
0.633796667;0
0.552926377;0
0.663072956;1
0.577844347;1
0.73193706;1
0.817927191;0
0.659589384;0
0.544228557;1
0.702301949;0
0.566377946;0
0.619439991;0
0.785434005;0
0.510832037;1
0.619972951;0
0.711438316;0
0.685505617;0
0.787056032;0
0.673004446;0
0.680768375;0
0.717507133;0
0.503799039;1
0.523130912;0
0.746918791;0
0.515112085;0
0.574001139;0
0.742647834;0
0.602428218;0
0.793316625;1
0.501470442;1
0.66657247;0
0.655172609;0
0.50441952;1
0.824030113;0
0.626982496;0
0.558147452;1
0.616347981;0
0.626214978;0
0.555459564;1
0.656575731;0
0.805507466;1
0.742616494;0
0.662982364;1
0.654484175;1
0.575566743;0
0.661908241;0
0.54852034;1
0.785830388;0
0.672112205;0
0.582073493;1
0.638611632;1
0.658411873;1
0.861678435;0
0.678505478;0
0.647155101;0
0.50122793;0
0.653179299;0
0.653638202;0
0.509485165;0
0.69684277;1
0.74365232;0
0.62951112;0
0.773525792;1
0.6574074;0
0.57125637;0
0.617673024;0
0.806461843;0
0.549667042;0
0.632783153;0
0.511465537;0
0.666110327;0
0.555610038;1
0.707333446;0
0.661480242;0
0.5402005;0
0.524399777;0
0.879093615;0
0.606883812;1
0.694195332;0
0.581535098;0
0.766008768;0
0.753819473;1
0.563012443;0
0.666162963;0
0.650858385;0
0.502824732;0
0.797445705;0
0.622890036;1
0.575361565;0
0.566495213;0
0.588714649;0
0.540985878;0
0.538726913;0
0.60347836;0
0.594599036;0
0.608803259;0
0.749834447;0
0.813623767;0
0.585462754;1
0.868044826;0
0.535848332;1
0.780971546;1
0.702245712;0
0.553455288;0
0.57928499;0
0.523155531;0
0.573422975;0
0.788183629;0
0.753991131;0
0.605769453;0
0.661547575;0
0.577309714;0
0.593987519;0
0.730961815;1
0.519382129;0
0.620388776;1
0.662776085;0
0.63785088;1
0.571223314;0
0.597094145;0
0.856492525;0
0.625736245;0
0.851902895;0
0.551736294;0
0.62155275;1
0.678046752;0
0.514634949;0
0.53326186;0
0.578100483;0
0.665856753;0
0.798383322;1
0.649771603;0
0.559718695;1
0.570434259;0
0.588154483;0
0.702030933;0
0.760098911;0
0.833302418;1
0.698895298;0
0.647355023;0
0.505517179;0
0.659031191;0
0.594250374;0
0.59228624;0
0.551892687;0
0.671707784;0
0.598462389;0
0.806591359;0
0.604857619;1
0.641459824;0
0.569079474;0
0.684577783;1
0.56779855;0
0.728716795;0
0.843734116;0
0.798684016;0
0.500049548;0
0.568628002;0
0.553817685;1
0.601251965;0
0.598034356;0
0.658295038;0
0.641435143;1
0.537530139;1
0.685254675;0
0.835322248;0
0.534259156;0
0.604374873;1
0.612281265;0
0.544027832;0
0.556469302;0
0.535565042;0
0.825673864;0
0.686856288;0
0.675253668;0
0.507308527;1
0.621945065;0
0.622459331;0
0.622461417;0
0.652569854;0
0.587682887;0
0.646073478;0
0.609044856;0
0.5929443;0
0.628459724;0
0.609155593;0
0.65480636;0
0.67978335;1
0.552565736;1
0.64856417;1
0.68582518;0
0.694026581;0
0.642477827;0
0.651772149;0
0.603148978;0
0.638497657;1
0.572715926;0
0.672983978;0
0.578687865;1
0.612980121;0
0.65297141;0
0.56676181;1
0.571304062;0
0.636916487;0
0.631078577;0
0.628866977;0
0.642827783;0
0.596278283;0
0.503407065;0
0.679992422;0
0.645599006;1
0.622830437;0
0.531057286;0
0.628680141;1
0.508305981;1
0.602339074;0
0.556149086;0
0.731038188;1
0.675607395;1
0.592547848;0
0.605470466;1
0.646847852;0
0.617807908;0
0.680436067;0
0.670919347;1
0.621571687;0
0.672210421;0
0.579738267;0
0.542091155;0
0.685714621;1
0.665923325;0
0.616023752;0
0.582174573;0
0.713561724;0
0.701101354;0
0.594571042;0
0.581716017;0
0.549578302;0
0.66822381;1
0.559267184;1
0.561549761;1
0.630185057;0
0.717403111;0
0.778903477;0
0.639566234;0
0.718899592;0
0.644455305;0
0.615685928;0
0.526249857;0
0.527568973;0
0.790656238;0
0.615834029;0
0.557208233;0
0.561708644;0
0.709094855;0
0.523456309;0
0.605908522;0
0.52687405;0
0.57363454;0
0.599411598;0
0.62064702;0
0.734519257;0
0.627552654;0
0.672854155;0
0.604381474;1
0.587421492;0
0.824602242;0
0.59827803;0
0.659255953;1
0.790612787;0
0.764308319;0
0.673944984;1
0.695272779;1
0.60244822;0
0.716752016;0
0.59895152;0
0.580706489;0
0.627102085;0
0.646242359;0
0.51204796;0
0.735094278;0
0.56380299;0
0.701448525;0
