P(fav);avg;Y
0.559474372;2029.71;1
0.776357446;2195.14;0
0.793741881;2149.46;1
0.638612946;2197.1;0
0.717515863;2025.02;0
0.606938993;1906.7;0
0.509487644;2020.91;0
0.567702733;2085.63;0
0.576057805;1917.44;0
0.694837133;2089.13;0
0.655389217;2073.45;0
0.578742622;2025.95;0
0.601261999;1944.66;0
0.588829442;2017.1;0
0.606295503;2216.89;0
0.723275407;2295.63;0
0.56129828;1999.45;0
0.62060379;2224.35;0
0.517087318;2085.4;0
0.567656806;2000.53;0
0.526702915;1954.8;0
0.560421272;2221.79;0
0.660609328;1985.52;0
0.815119651;2208.99;1
0.665075494;1942.65;0
0.817052338;2186.73;0
0.591100623;1941.68;0
0.602605882;2041.99;0
0.767279183;2166.78;0
0.552111248;1994.06;0
0.537396452;2098.93;1
0.720257316;2058.94;0
0.604405861;1937.43;0
0.628547092;2087.42;0
0.622223446;2203.12;1
0.666823663;2041;0
0.66879313;2068.2;1
0.505812779;2081.67;0
0.82497809;2131.14;0
0.568929078;2021.78;0
0.67481961;2229.31;0
0.517806985;2043.57;1
0.544517119;2080.96;1
0.579093925;2196.44;0
0.680786347;2072.17;0
0.659850044;1956.55;0
0.564054911;1983.24;0
0.673621499;2026.11;0
0.591132118;2020.55;1
0.583100985;1981;1
0.590936259;1966.46;0
0.801523948;2148.64;1
0.530980137;1973.34;1
0.665550922;2270.86;0
0.682843308;2103.59;0
0.646706855;1941.72;1
0.545818883;2009.25;0
0.507651352;2053.93;0
0.500023613;2016.48;1
0.6749363;2425.19;0
0.666789899;1945.59;0
0.706557345;2054.97;1
0.607308251;2170.46;0
0.779854689;2159.64;0
0.536418119;1971.83;1
0.548797031;1924.29;0
0.781272081;2139.2;0
0.577393318;1981.81;1
0.549037444;1925.56;0
0.596738636;2157.7;1
0.575859581;2177.93;0
0.580220771;1968.78;0
0.623936198;1996.55;0
0.518759127;2230.37;1
0.625532257;1920.37;0
0.503493126;1989.39;1
0.577628609;2411.92;0
0.536935389;2003.62;0
0.596715133;1953.45;0
0.598983724;2008.23;0
0.576115348;1978.32;0
0.547585293;2268.13;0
0.653377211;2033.22;1
0.621168553;1929.01;1
0.641701859;1924.8;0
0.598773703;2101.93;0
0.516068679;2106.02;0
0.576087225;2177.03;0
0.607787211;1991.98;0
0.781528797;2119.56;0
0.77773511;2157.18;0
0.520906278;2049.72;0
0.573622736;1961.68;0
0.680844193;2123.55;0
0.51850468;1979.81;0
0.721990255;2043.76;0
0.674159448;2021.15;1
0.671107642;1995.08;1
0.591191724;1907.33;1
0.60330668;2207.98;0
0.71250912;2312.7;0
0.529525471;1970.87;0
0.563109674;1961.77;0
0.502095625;1980.51;0
0.531268387;2035.84;0
0.533129087;2028.1;0
0.797036629;2158.01;0
0.754508057;2160.11;0
0.70683856;2040.64;1
0.581594604;2217.25;0
0.647251868;2110.08;0
0.596205172;2058.6;1
0.702329562;1987.39;1
0.61054423;2061.9;0
0.750126301;2275.75;0
0.508586621;2059.23;1
0.581166675;1997.42;1
0.684514083;1957.72;1
0.639971152;1991.03;0
0.508171277;1991.69;0
0.749897292;2188.07;0
0.668324592;2158.71;0
0.516513871;1955.11;0
0.702175003;2219.8;0
0.57316482;2032.42;1
0.629157001;1971.04;0
0.706843707;2115.21;0
0.80884036;2144.41;0
0.594853443;1894.14;0
0.598308309;1951.41;1
0.529127729;2063.17;0
0.809152314;2236.59;0
0.737633007;2042.78;0
0.610492341;2002.48;0
0.542419259;2354.27;0
0.641584765;1995.19;1
0.561876062;1983.81;1
0.711299069;2194.16;0
0.645096683;2160.6;0
0.825942295;2147.21;0
0.60627945;2019.04;1
0.58443432;1935.64;0
0.590309933;1977.75;0
0.788816842;2170.7;0
0.573903646;2003.96;1
0.534370097;1955.1;0
0.501003883;1967;1
0.558954005;2043.09;0
0.820991325;2230.29;0
0.576408879;2294.6;0
0.672757608;2123.38;0
0.635454079;2005.34;0
0.628055843;1996.16;1
0.594833494;2148.51;0
0.731189358;1990.74;0
0.593694513;2118.86;0
0.560774138;1904.67;0
0.636865404;2041.58;0
0.631025117;2094.02;0
0.646646484;1937.37;1
0.51352041;2041.63;1
0.701724862;2216.51;0
0.530308202;1997.19;1
0.60502566;2168.5;1
0.688324524;2060.81;0
0.647358879;2017.01;0
0.629079902;2152.13;1
0.664614847;2048.63;1
0.680601189;1929.21;0
0.573035316;2144.63;0
0.539401488;1954.82;0
0.581071432;2084.53;0
0.71565522;2023.28;1
0.74048193;2231.61;0
0.683473761;2126.93;1
0.60297308;2015.87;0
0.510118628;2072.92;0
0.729524298;2210;0
0.588420453;1978.04;1
0.641578393;2024.03;0
0.676021609;2404.25;0
0.676910738;2074.45;1
0.585824781;2014.08;0
0.70244308;1997.8;1
0.661399605;2021.85;1
0.692836188;2243.07;1
0.575828623;2073.11;0
0.567380395;1941.68;1
0.583015978;1993.55;0
0.634145429;2102.95;0
0.674295021;1998.24;1
0.617893127;2103.72;0
0.746692309;2267.38;0
0.567811362;2042.39;0
0.62536808;2142.49;0
0.622459331;2100;0
0.623346155;2100.76;0
0.624230072;2101.51;0
0.689183079;2159.26;0
0.654554405;2117.47;0
0.567576588;2066.51;1
0.691443162;2105.12;0
0.645243407;2061.3;0
0.526536001;2109.15;0
0.745431584;2153.47;0
0.687992559;2018.84;0
0.509914346;2134.13;0
0.623571818;2112.94;0
0.617903441;2070.22;1
0.584574421;2122.81;1
0.715289052;2187.23;0
0.653220389;2155.28;0
0.658940792;2046.21;0
0.50460654;2181.62;0
0.655619024;2029.55;0
0.533036061;2010.18;1
0.757408101;2161.93;0
0.533069389;2211.18;1
0.678114085;1982.03;0
0.679704234;2063.59;0
0.61629497;2071;1
0.791035318;2154.27;0
0.517322645;2120.81;0
0.62939197;2052.1;0
0.62072646;2085.62;0
0.613232663;2108.58;0
0.71587952;2223.94;0
0.767073655;2038.82;1
0.649192133;2047.65;0
0.594854273;2155.7;0
0.768418004;2212.43;0
0.530971458;2209.08;0
0.504427077;2048.64;0
0.550324318;1966.87;0
0.811472444;2124.22;0
0.549880912;2047.95;0
0.580282454;2208.68;0
0.549795888;2104.71;0
0.543437811;2117.27;0
0.731233924;2228.84;1
0.551122413;2280.54;1
0.660091278;2039.04;0
0.712110806;2013.46;0
0.623585913;2107.33;0
0.740951074;2229.56;0
0.57630779;2182.44;1
0.697512562;1980.37;0
0.554169828;2071.6;0
0.551065088;1962.45;0
0.609825407;2115.2;0
0.610744474;2114.44;1
0.611599303;2090.81;0
0.644568361;2336.88;0
0.669160683;2047.03;0
0.651508449;2149.87;0
0.700092927;2292.9;1
0.660109972;2075.18;1
0.595587673;2144.09;0
0.610918859;1973.11;1
0.541933453;2065.29;0
0.767191007;2220.33;0
0.730813606;2127.34;0
0.580566535;2053.42;0
0.534235488;2266.67;0
0.728290229;2048.16;0
0.644434804;2086.88;1
0.628493531;1969.76;0
0.538537439;2304.29;1
0.727963627;2256.84;0
0.634065821;1937.69;1
0.555526701;2063.9;0
0.575343081;2335.42;1
0.534864918;2163.72;0
0.827088219;2179.45;0
0.511804124;2201.21;1
0.654263573;2174.62;1
0.641810923;2067.56;0
0.640962637;2137.13;0
0.748393916;2070.78;1
0.574309164;2235.8;0
0.658650018;2130.08;0
0.581178213;2138.93;0
0.771875206;2165.44;0
0.581320914;2104.16;0
0.536788552;2120.25;0
0.679619262;2110.57;0
0.640683167;2115.67;0
0.591473138;2067.68;1
0.633841976;2137.35;1
0.749330311;2251.27;1
0.500720731;2208.91;1
0.549893823;2139.34;1
0.525222773;2024.08;1
0.64546373;2106.77;1
0.54885274;2136.52;1
0.722220249;2059.82;0
0.583719353;2215.78;0
0.781464517;2242.16;0
0.536005638;2243.38;1
0.59420263;1971.66;0
0.576963628;2075.37;0
0.691671103;2261.6;0
0.707365016;2051.84;1
0.582640682;2250.61;0
0.577992456;1965.18;1
0.52118998;2257.61;0
0.634535451;1997.52;0
0.602004197;2070.03;0
0.739346322;2277.21;0
0.662089914;2392.8;0
0.621733297;2148.18;1
0.530673184;2010.84;0
0.559679934;1982.3;1
0.731713986;2250.42;0
0.652230212;1938.37;0
0.718502191;2028.13;1
0.663958407;2003.13;0
0.631389455;2138.22;1
0.772441119;2298.42;0
0.630923887;1965.56;0
0.636844503;2145.83;0
0.538428077;2058.72;0
0.568194028;1931.42;0
0.724755598;2252.2;1
0.595115542;2283.74;0
0.636606078;2145.06;0
0.610845518;2113.01;0
0.653198374;2057.29;0
0.591900655;2106.27;0
0.625902976;2174.31;0
0.607256114;2091.36;0
0.602919339;2053.14;0
0.609465456;2084.26;0
0.619833645;2144.67;0
0.690871117;2105.73;0
0.584178975;2071.05;1
0.638519451;2078.34;0
0.714233246;2109.98;0
0.659749514;2163.51;0
0.632486642;2078;0
0.611436187;2027.15;0
0.560528355;2167.1;0
0.71036147;2130.99;0
0.637390524;2112.81;0
0.589742801;2068.51;0
0.641615096;2087.73;0
0.5345251;2141.52;0
0.579521923;2071.05;0
0.694556856;2234.1;1
0.683461503;2057.5;1
0.66834659;2103.25;0
0.628674201;2078.67;0
0.612287379;2036.82;0
0.83157415;2231.99;0
0.570969509;2174.26;0
0.685292272;1962.51;0
0.600728059;1975.31;0
0.595939473;2093.93;0
0.61196998;2126.21;0
0.797801608;2117.19;0
0.858879212;2164.92;0
0.523076267;1990.06;0
0.588295024;2101.42;1
0.646722566;2082.97;0
0.561180093;2067.88;1
0.580977427;2096.96;1
0.868138319;2168.54;0
0.570794436;1979.13;0
0.593571691;2116.32;1
0.511999068;2042.74;1
0.519242867;1989.4;0
0.709911129;2064.99;0
0.806908516;2117.07;0
0.580379385;2278.09;0
0.718396926;2010.51;0
0.678572723;2208.9;0
0.654731616;2127.13;0
0.563056967;2035.54;0
0.724020058;2259.06;0
0.573110004;2031.5;1
0.687698113;2076.84;0
0.600759971;2121.52;1
0.564959306;2228.88;0
0.828425407;2260.6;0
0.584278625;2156.16;0
0.570397062;2248.21;0
0.824908625;2271.82;0
0.678211614;1977.72;0
0.74624773;2008.9;1
0.506288923;1997.4;0
0.780981077;2210.76;0
0.623623542;2066.57;0
0.540228824;2353.3;0
0.580293894;2171.02;0
0.640012313;2072;0
0.656205976;2079.01;0
0.66956989;1920.97;0
0.521026276;1991.28;0
0.693115318;2050.92;0
0.620899317;1891.04;0
0.52782259;2406.61;1
0.590322296;2014.44;0
0.683446821;2054.13;0
0.578665527;2300.62;0
0.58179081;2151.12;0
0.649189959;2252.47;0
0.73164701;2035.55;0
0.524742183;1950.34;0
0.692373333;2103.06;0
0.820689091;2135.02;1
0.506005945;2212.04;0
0.79639338;2293.23;1
0.732669013;1959.44;0
0.501292621;2043.27;0
0.697732958;2087.69;0
0.707944813;1984.91;0
0.694231705;2252.73;0
0.649026421;2138.56;1
0.50675408;1986.81;1
0.733396635;2181.17;0
0.664562103;2124.06;0
0.57960038;2002.07;1
0.864582275;2181.32;0
0.589211669;2093.4;0
0.787619744;2054.67;0
0.647145099;2100.33;0
0.507007671;1991.73;1
0.583903034;1916.5;0
0.697785818;2163.29;1
0.624593982;2328.39;1
0.515842265;2060.53;1
0.721706155;1963.64;0
0.776051014;2368.32;0
0.544954904;2156.38;1
0.596096973;2156.31;0
0.665555592;2194.17;0
0.522795362;1983.86;0
0.686329464;2054.01;0
0.651176505;1929.98;1
0.629543693;2339.96;0
0.626753895;2174.22;1
0.744008219;2024.39;0
0.585955852;2102.85;0
0.579620298;1942.93;1
0.761349707;2399.54;0
0.622283121;2161.72;0
0.887413038;2210.08;0
0.569881355;2005.08;1
0.636107916;2091.92;0
0.623689912;2152.58;0
0.699213351;1920.35;1
0.587938794;2138.16;0
0.548888968;2108.54;1
0.65851088;1914.08;0
0.595941453;2170.81;0
0.602788326;1969.62;0
0.832991821;2262.73;0
0.784719203;2017.38;1
0.616875309;2056.01;0
0.54265113;2077.41;0
0.624079377;2323.32;0
0.783164317;2100;0
0.55268658;2011.82;0
0.608897229;2175.84;0
0.68906183;1979.94;0
0.840948087;2263.75;0
0.598088422;2215.31;0
0.5061099;2006.85;1
0.527416041;1978.88;0
0.66512385;2189.99;0
0.542020795;2091.33;0
0.703722377;2025.23;0
0.543785783;2190.56;0
0.831847064;2324.01;0
0.764755553;2058.66;1
0.631592804;2105.54;0
0.608026112;2274.4;0
0.706717335;2094.64;1
0.628981005;1925.5;0
0.709738721;2216.56;0
0.661160847;2114.21;0
0.613395642;2019.13;0
0.560423955;1888.48;1
0.539709106;2015.38;0
0.503694263;2399.69;0
0.538508217;2159.48;1
0.687204822;1934.08;0
0.599112339;2014.15;1
0.697823119;1987.32;1
0.620835942;2117.32;1
0.659698396;1881.59;1
0.675390504;2102.62;0
0.506178993;2198.5;0
0.805405621;2306.48;1
0.610904783;2295.28;1
0.733407458;2046.01;0
0.545857764;2030.92;0
0.695202441;2208.15;1
0.707658118;2238.01;0
0.725290586;2014.43;0
0.665367618;2051.46;0
0.764077205;2274.75;1
0.662504525;2102.52;0
0.654091452;2078.81;0
0.686206844;2409.98;0
0.556704739;2022.8;0
0.503417606;2039.07;1
0.68938775;2027.21;0
0.665460558;2043.45;1
0.629655117;1934.11;0
0.624849556;2133.76;1
0.770014985;2226.7;1
0.5828488;2168.72;0
0.513895566;2049.28;1
0.790905627;2282.91;1
0.568976071;2081.97;1
0.563964018;2072.23;0
0.596156636;2113.85;0
0.875033839;2154.26;0
0.548908268;2086.69;1
0.857298177;2287.12;1
0.679565148;2068.48;0
0.674451754;2074.48;0
0.720556551;1950.25;0
0.515876283;2157.29;0
0.577276101;1938.07;0
0.751139461;2115.34;0
0.577138176;2001.13;0
0.694000503;1972.99;0
0.557346987;2073.12;0
0.755181887;2245.95;0
0.865929259;2266.59;0
0.669884585;2083.76;0
0.573532106;2189.22;0
0.549007514;1959.89;0
0.865135868;2206.17;0
0.71660375;2041.71;1
0.520442126;2085.61;0
0.544849226;2044.82;0
0.599692742;2092.03;0
0.671911759;2202.68;1
0.698283658;2189.95;0
0.561716912;1942.77;0
0.580444585;2038.29;0
0.537376376;2016.09;1
0.680862794;2137.23;1
0.59285148;2359.72;0
0.612398206;2125.33;0
0.612768062;2010.04;1
0.605179561;1899.87;0
0.644623369;1962.66;1
0.754853236;2335.35;0
0.62093574;2017.08;0
0.635108518;1916.39;0
0.632760841;2164.29;0
0.528784418;2051.4;0
0.738582188;2084.94;1
0.626206886;2111.83;0
0.730271569;1995.7;0
0.657122887;2273.25;1
0.544545075;1959.88;0
0.549219879;2013.81;0
0.847991346;2140.96;0
0.645417308;2125.59;1
0.516847221;2069.05;1
0.535859019;1976.74;0
0.547800069;1996.84;0
0.730187974;2144.85;0
0.721879255;2044.24;0
0.638087767;2285.43;0
0.671300564;1926.12;0
0.520358616;2089.1;0
0.699174318;1986.81;0
0.791130472;2122.78;0
0.590083189;2303.75;0
0.680857404;2059.45;0
0.531557655;1956.13;0
0.769168704;2067;0
0.694233238;2168.26;0
0.520793667;2054.41;1
0.671763768;2200.04;0
0.641033119;2002.82;0
0.542564082;2026.83;0
0.653028436;1945.99;0
0.720198636;2376.21;0
0.705377947;2060.59;0
0.608773522;1993.81;0
0.554330412;2021.31;1
0.538147312;1958.75;0
0.537628928;2013.59;1
0.5768339;2189.3;0
0.645776518;2013.49;1
0.640789504;2153.4;0
0.568792065;2020.44;1
0.590906462;1897.1;0
0.795873048;2160.71;0
0.622805801;2018.4;0
0.589172651;2362.57;0
0.692876386;1955.31;1
0.517327608;2069.39;1
0.646775805;2280.45;0
0.703527731;2233.65;0
0.564067538;2046.96;0
0.606633421;1960.68;0
0.58628352;2015.42;1
0.798866819;2172.12;0
0.699900578;2057.18;0
0.721443927;1952.34;0
0.648374869;2085.81;0
0.651162772;2219.92;0
0.587741172;1959.98;0
0.801213541;2258.89;0
0.586510314;1983.33;0
0.583724939;2007.64;1
0.526979693;1911.27;1
0.519367554;2086.36;0
0.541012569;2273.57;0
0.550489499;2449.02;0
0.628084808;2020.67;0
0.625417599;2174.09;0
0.540612868;1956.43;0
0.549251598;1993.38;0
0.510390933;1925.92;0
0.826755092;2245.94;0
0.635345771;2224.39;0
0.618963806;1999.36;0
0.637119481;1901.77;0
0.56221;2123.62;1
0.516709027;2042.48;1
0.811215304;2165.46;0
0.691247522;2085.73;0
0.726345618;2082.86;0
0.578806997;2008.99;1
0.5095462;2005.3;0
0.728058543;2126.7;0
0.805825385;2288.44;0
0.524210911;2188.69;0
0.723261762;1929.17;0
0.507547401;2013.05;0
0.505205506;2090.1;1
0.800934262;2209.37;0
0.729321546;2093.84;0
0.780872335;2031.22;0
0.577492316;2022.97;0
0.72287035;2201.1;0
0.577860101;1964.66;1
0.706732671;2317.94;0
0.609869729;2017.24;0
0.501164704;2106.53;1
0.594143617;1987.17;1
0.712632206;2206.16;0
0.528445762;1892.32;0
0.827510848;2105.19;0
0.714529118;2096.93;0
0.666094071;2112.16;1
0.617049963;1990.47;1
0.584897401;1989.8;0
0.820106317;2199.91;0
0.511018772;2124.08;0
0.672961185;2194.31;0
0.518093919;2071.51;1
0.522103585;1916.61;0
0.643197215;2483.58;1
0.722439647;2085.7;0
0.664378333;2113.41;1
0.690409194;1961.82;1
0.580815569;1948.95;0
0.527598804;2082.38;1
0.685160685;2288.43;0
0.731763336;2319.3;0
0.549724456;1955.59;0
0.664792536;1994.73;0
0.551323793;1902.89;0
0.670495371;2114.07;0
0.785598104;2351.71;0
0.569347222;1970;0
0.5513406;1984.22;0
0.661022;1927.46;0
0.671506192;2200.43;0
0.778795802;2369.93;0
0.611179045;1978.12;0
0.581328768;2291.94;0
0.635847548;1994.84;1
0.510648389;1948.06;1
0.630728879;2146.16;0
0.754546431;2256.37;0
0.740149766;2143.87;0
0.692883445;2071.43;0
0.676167318;2032.5;1
0.612175787;2081.24;0
0.562174947;1914.53;0
0.799705922;2349.19;0
0.660531558;2046.05;1
0.628766856;2065.08;1
0.638699795;2097.11;0
0.582201781;1996.21;0
0.717077537;2157.96;0
0.6645277;2097.48;0
0.604148955;2081.13;0
0.718736269;2251.98;0
0.703301622;1974.14;1
0.758519062;2196.14;0
0.697428592;2034.1;0
0.706065803;2272.01;0
0.584287568;2042.17;0
0.567109378;2024.04;0
0.595946391;1940.72;0
0.79626337;2336.57;0
0.522626863;2254.1;0
0.674893964;1973.58;0
0.597577639;1997.4;0
0.554929724;2020.26;1
0.548155909;1982.23;1
0.521748627;2446.19;0
0.588301114;2149.17;0
0.664529553;1982.58;0
0.547120692;1928.89;0
0.536803415;1986.01;0
0.591359324;2042.74;0
0.51682441;1982.07;1
0.618197749;1896.98;1
0.641406547;2226.98;0
0.579589745;2012.26;0
0.77978628;2310.76;1
0.719877952;2079.3;1
0.561938301;1921.66;0
0.654184768;2076.62;0
0.54440493;2222.29;0
0.595335602;1910.95;0
0.839909565;2280.88;0
0.514083657;2022.84;0
0.547924378;2035.89;0
0.565177546;2027.27;0
0.873328125;2200.79;1
0.655438038;2003.27;0
0.783025049;2161.95;0
0.608414633;2071.65;1
0.629409503;2333.7;0
0.592405179;1917.83;1
0.534444558;1937.29;0
0.735825026;2242.67;0
0.800995922;2186.87;1
0.517684569;1988.13;0
0.5137558;2005.39;0
0.639908162;1932.69;0
0.594024879;2211.18;0
0.792678629;2294.51;0
0.631118747;1964.34;0
0.581836028;2006.45;1
0.501150796;2001.47;0
0.539049398;2107.97;0
0.576382491;1937.32;1
0.706471448;2154.6;0
0.823298665;2291.17;1
0.54917939;1893.79;0
0.834071114;2163.2;0
0.535092695;1899.51;1
0.695936974;2006.85;0
0.745091506;2213.46;0
0.567553732;2089.18;1
0.642270332;2023.76;0
0.616023276;2256.15;0
0.635613362;2074.98;0
0.605492068;1952.57;0
0.692798795;1961.26;0
0.851724285;2163.09;0
0.582812847;1900.57;0
0.604815874;1894.39;1
0.7569777;2245.83;0
0.518135096;1900.55;1
0.739787605;2199.65;0
0.526280189;2004.46;0
0.554179671;2058.57;0
0.591829931;1920.8;0
0.700386787;1974.43;0
0.697609409;1988.81;1
0.856767374;2203;0
0.664653817;2217.13;0
0.828279902;2131.17;0
0.582276292;2006.2;0
0.531623523;1998.23;1
0.665625265;2269.59;0
0.556222473;1904.02;0
0.578784859;2146.47;0
0.800178431;2204.86;0
0.69151695;2001.37;0
0.506594938;1948.4;0
0.575501454;2098.48;0
0.545911427;1937.78;0
0.772925978;2197.42;0
0.533253049;2023.22;1
0.595607485;2433.9;0
0.553395546;1927.2;1
0.681137047;1950.35;0
0.605579829;2018.07;0
0.539258108;2028.53;1
0.682638882;2030.35;0
0.77980889;2134.83;0
0.567246731;2007.56;0
0.501647798;2013.99;0
0.752667397;2234.42;0
0.562013229;1975.66;1
0.767043783;2280.32;0
0.554744357;1835.23;0
0.687770918;2022.55;0
0.645523651;2000.9;0
0.625586709;2219.64;0
0.600534825;2071.83;1
0.534053588;1955.5;0
0.543156587;2029.52;0
0.683102655;1895.01;0
0.796604851;2192.35;1
0.746391666;2174.5;0
0.634419577;1911.63;0
0.632965937;2037.26;0
0.647615475;2288.09;0
0.61096862;1918.37;1
0.572075173;2059.74;0
0.835680465;2124.57;0
0.828919026;2227.38;0
0.750275074;2120.38;0
0.505943955;1932.24;1
0.529057832;2024.4;1
0.574337352;2079.97;0
0.539518261;1969.13;1
0.549230469;2018.77;1
0.700614458;1992.05;1
0.508805809;1892.98;1
0.766965961;2185.27;0
0.530218952;2082.52;0
0.806335806;2179.66;0
0.780376346;2280.91;0
0.521124014;2088.05;0
0.687918636;2164.99;0
0.625316921;1913.16;0
0.687477772;1927.52;0
0.503643374;1941.83;1
0.726243868;2252.48;1
0.676598464;2035.96;0
0.59366204;1946.01;0
0.563243413;1878.84;1
0.508326102;1988.66;1
0.722381884;2185.51;0
0.711372387;2167.76;0
0.733969195;2038.23;1
0.541670267;1949.52;1
0.524661144;2035.7;0
0.826806053;2229.37;0
0.529300064;2046.69;0
0.865461812;2149.18;0
0.598977026;2273.75;0
0.642560852;1982.5;0
0.524831484;1944.18;1
0.616641032;2049.32;0
0.525039223;1952.09;0
0.601251654;1950.04;0
0.527678217;1830.32;1
0.605694907;2027.49;0
0.529948672;2023.18;0
0.522209207;2426.4;0
0.549287104;2055.33;0
0.78678743;2295.48;0
0.765485952;2001.51;0
0.633855325;1988.92;0
0.606566594;1895.59;0
0.634093;2244.26;0
0.51218412;1913.3;0
0.604401102;2059.87;0
0.58742499;1928;0
0.550153555;1968.4;1
0.75326987;2207.9;0
0.823411577;2143.81;0
0.669921562;1991.52;1
0.607734449;2225.5;0
0.503946438;2115.37;0
0.655262812;2238.45;0
0.542778476;1961.46;0
0.620793874;1827.12;1
0.517164917;1893.09;0
0.633992097;2115.47;1
0.590109736;2020.51;0
0.568863231;1870.79;0
0.60032255;1920.75;0
0.640948859;2443.56;0
0.574937308;1872.52;0
0.553031988;2061.62;0
0.661481977;2263.24;0
0.629639353;1903.04;0
0.600436415;1848.54;1
0.614782307;1932.44;0
0.717164758;2236.3;1
0.546695342;1950.77;1
0.579763739;1891.68;0
0.663121212;2343.65;0
0.570437638;2037.31;0
0.586214636;1849.36;0
0.582308929;1907.08;1
0.516732837;1882.56;0
0.552911939;1892.22;0
0.790153291;2297.58;0
0.51143198;2138.78;0
0.630669429;2209.89;0
0.716770928;2286.99;0
0.681180205;1993.38;0
0.648176397;2171.12;0
0.528201125;1994.68;0
0.626535954;1957.89;0
0.512034376;1975.33;0
0.535260647;1931.62;0
0.678968846;2069.58;0
0.668614247;1955.92;0
0.504615363;2039.91;1
0.611542907;2206.66;0
0.78999258;2172.04;0
0.585160211;2016.56;0
0.639078436;2053.09;0
0.560361426;1962.39;0
0.847644799;2193.2;0
0.54276092;2079.36;1
0.698824228;2162.58;0
0.776431574;2219.04;0
0.600431199;2277.14;0
0.5192325;2032.81;1
0.513873517;1976.86;1
0.626438975;1951.82;1
0.67304953;2028.4;0
0.588725936;1988;1
0.671917073;2004.86;0
0.580047982;2027.89;0
0.610009078;2485.15;0
0.836641993;2189.08;0
0.739106318;2254.26;0
0.510076962;2061.13;1
0.628566687;1959.81;0
0.550260258;2087.9;0
0.842641544;2241.76;0
0.619471573;2009.05;0
0.519089849;1987.47;1
0.517265229;2015.46;1
0.509328554;1913.29;1
0.749906086;2032.86;0
0.518008138;1924.32;0
0.502475728;2047;0
0.53569747;2005.61;0
0.740588658;2178.03;0
0.797718064;2240.75;0
0.561634789;2017.65;1
0.557379359;2025.95;1
0.601576994;2049.3;0
0.573071135;2010.58;0
0.540287854;1940.57;0
0.639899348;2304.43;1
0.658446179;1959.67;0
0.578133193;2040.6;0
0.535964066;2035.25;0
0.788571877;2198.66;1
0.503383223;2067.97;0
0.582484256;2011.8;1
0.552844903;2010.07;0
0.653646755;1974.02;1
0.533962415;1974.73;0
0.61040921;2075.14;1
0.636756082;1935.94;0
0.542608401;2045.66;0
0.568343292;1989.82;1
0.792807487;2216.84;0
0.610866673;1976.32;0
0.580557861;2011.81;0
0.598064987;2048.49;1
0.547782742;2030.38;0
0.504956115;1888.3;0
0.515011887;2002.89;0
0.539147433;1902.56;1
0.577663081;2099.79;0
0.661299095;2199.65;0
0.580737157;1893.79;1
0.572026499;2003.22;0
0.572777922;1998.92;0
0.595284684;1971.7;0
0.601045589;2015.14;0
0.690438798;2223.85;0
0.528060048;1936.42;1
0.510317977;1952.54;0
0.836595831;2156.98;0
0.569515189;2100.04;1
0.507425923;2057.83;0
0.57632673;1893.94;1
0.503236034;1987.5;1
0.504329368;1967.37;0
0.811554462;2199.35;0
0.502835458;2074.07;0
0.674675747;1982.53;0
0.578779328;1987.42;1
0.586423329;1983.61;0
0.564609926;1947.72;1
0.720011361;2283.26;0
0.620680983;1942.27;0
0.559533143;1977.27;1
0.562789489;1955.52;1
0.635044326;2017.26;1
0.79517971;2169.52;0
0.64448444;2018.74;1
0.597669618;1978.24;0
0.677621224;2004.04;1
0.533406284;2023.99;0
0.636459811;2000.9;0
0.524734205;1870.38;0
0.663021015;1997.06;0
0.72912786;2217.05;0
0.58380799;2061.06;1
0.50353131;2037.59;1
0.544844104;2032.35;1
0.749369331;2272.99;0
0.540459881;2030.74;1
0.555515612;2065.7;1
0.634689917;1911.17;0
0.51526827;1988.28;1
0.774383228;2238.17;0
0.65999586;1913.48;1
0.649857901;2023.3;0
0.503133622;2075;0
0.604402907;2031.08;0
0.533335932;1919.44;0
0.502015861;1969.05;1
0.505693995;1850.23;0
0.65144362;2036.54;1
0.510646865;2049.29;0
0.601591718;2035.7;1
0.723532512;2220.32;1
0.782290799;2230.99;0
0.681948173;1959.73;0
0.55471552;2089.31;0
0.570239794;1950.34;0
0.58659906;2008.07;0
0.54677971;1916.75;1
0.535991083;1918.59;0
0.575266043;2100.3;0
0.56444795;1993.61;0
0.500609288;2043.95;0
0.614904539;1849.71;0
0.755410255;2288.71;0
0.570971248;2026.62;0
0.553005936;2068.86;0
0.543989842;2004.12;0
0.52100447;1962.71;0
0.614772485;2062.5;1
0.527997932;2020.34;0
0.614200855;1995.55;1
0.512128422;2043.57;0
0.603161449;1962.64;0
0.518170403;1984.45;0
0.589700965;1888.02;1
0.539668808;2030.51;1
0.521379648;2079.52;1
0.706815553;2284.56;0
0.513822368;1939.24;0
0.707543194;2074.35;0
0.618892728;1998.28;1
0.515978062;2013.89;0
0.745417339;2229.87;1
0.555790955;1910.75;0
0.56003078;2002.51;1
0.612424561;1942.05;1
0.567199868;2000.73;1
0.539774584;2020.13;0
0.549791516;2014.71;1
0.837987104;2190.59;0
0.724581093;1969.72;1
0.525061162;1990.22;0
0.572338664;2061.72;0
0.644012412;2002.18;1
0.617764379;2051.38;0
0.5023379;1941.71;0
0.60897464;1977.18;0
0.52348421;2071.46;0
0.533386568;2062.31;0
0.511397187;2047.42;1
0.768317435;2209.31;1
